"","STATE","YEAR","CASES","RECIPIENTS","CHILDREN","ADULTS","POPULATION","RATE","UNEMPLOYMENT","BELOW.POV","GDP","MEDIAN.INCOME","INC.LIM.1","INC.LIM.13","AFDC.LIM.1","AFDC.LIM.13","LIM.CHANGE.1","LIM.CHANGE.13","HR.100","WAIT.30","WRK.HIST","MO.24.RED","T.60","NO.T","T.LIM.YR","WORK.EXEMPT","W.E.DATE","SANC.1","SANC.DATE","WORK.REQ.97","BEN.97","BEN.96","FAM.CAP","INC.LIM.1quint","LIM.CHANGE.1quint","BEN.CHANGE","JOBS.WAIVER","SACTIONS.WAIVER","TERMINATION.WAIVER","WORK.REQ","GDP.K","BELOW.POV.RATE","R.SCORE","W.SCORE","MED.INC.K"
"93","ARKANSAS",2004,NA,21401,16114,5286,2749686,0.7783071,5.7,412000,85200,48057,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,85.2,0.149835290284054,"3","2",48.057
"94","ARKANSAS",2005,NA,18291,14093,4198,2781097,0.6576901,5.2,382000,90888,48707,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,90.888,0.137355870722956,"3","2",48.707
"95","ARKANSAS",2006,NA,18313,13927,4386,2821761,0.6489919,5.2,487000,95875,47691,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,95.875,0.172587260225086,"3","2",47.691
"96","ARKANSAS",2007,NA,19585,14592,4993,2848650,0.6875186,5.3,387000,98382,51054,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,98.382,0.135853825496288,"3","2",51.054
"97","ARKANSAS",2008,NA,19110,14133,4977,2874554,0.6647988,5.5,431000,99707,47708,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,99.707,0.14993630316216,"3","2",47.708
"98","ARKANSAS",2009,NA,19453,14137,5316,2896843,0.6715241,7.8,538000,97508,44189,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,97.508,0.18571941938172,"3","2",44.189
"99","ARKANSAS",2010,NA,19259,13789,5469,2921964,0.6591115,8.2,440000,101486,45909,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,101.486,0.150583648532289,"3","2",45.909
"100","ARKANSAS",2011,NA,18164,12941,5223,2940667,0.617683,8.3,545000,105768,47638,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,105.768,0.185332103226921,"3","2",47.638
"101","ARKANSAS",2012,NA,16871,12017,4854,2952164,0.5714791,7.6,584000,108492,44070,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,108.492,0.19782098826488,"3","2",44.07
"102","ARKANSAS",2013,NA,15165,10869,4296,2959400,0.512435,7.2,395000,113227,43825,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,113.227,0.133473001284044,"3","2",43.825
"103","ARKANSAS",2014,NA,12878,9356,3522,2967392,0.4339838,6,532000,116139,49165,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,116.139,0.179282009252569,"3","2",49.165
"104","ARKANSAS",2015,NA,10177,7500,2677,2978048,0.3417339,5,475000,117787,46760,560,560,430,290,130,270,0,0,0,0,1,0,"98","3","AFTER 8/96","FULL","AFTER 8/96","0",204,204,1,1,4,0,1,0,0,0,117.787,0.15950045130233,"3","2",46.76
"105","CALIFORNIA",1990,668558,1947419,1328031,619388,29959515,6.5001686,5.8,4128000,773460,64124,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,773.46,0.137785942128903,"5","3",64.124
"106","CALIFORNIA",1991,752176,2169817,1494370,675447,30470736,7.1209865,7.7,4825000,790046,62568,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,790.046,0.158348652950162,"5","3",62.568
"107","CALIFORNIA",1992,819227,2341342,1628512,712830,30974659,7.5588952,9.3,5197000,807358,63297,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,807.358,0.167782315214511,"5","3",63.297
"108","CALIFORNIA",1993,873212,2511293,1731366,779927,31274928,8.0297323,9.5,5803000,826447,60272,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,826.447,0.185547989111278,"5","3",60.272
"109","CALIFORNIA",1994,916019,2661010,1818293,842717,31484435,8.4518271,8.6,5658000,861360,61219,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,861.36,0.179707846115072,"5","3",61.219
"110","CALIFORNIA",1995,915509,2674971,1831433,843539,31696582,8.4393043,7.9,5342000,911577,62618,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,911.577,0.168535522221292,"5","3",62.618
"111","CALIFORNIA",1996,883929,2592547,1785407,807140,32018834,8.0969438,7.3,5472000,964186,63965,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,964.186,0.170899415013051,"5","3",63.965
"112","CALIFORNIA",1997,NA,2318036,NA,NA,32486010,7.13549,6.4,5459000,1071117,64035,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1071.117,0.168041566200343,"5","3",64.035
"113","CALIFORNIA",1998,NA,1997709,NA,NA,32987675,6.0559254,5.9,5118000,1147520,65153,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1147.52,0.155148854837451,"5","3",65.153
"114","CALIFORNIA",1999,NA,1661769,NA,NA,33499204,4.9606223,5.2,4733000,1241900,67994,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1241.9,0.141286939235929,"5","3",67.994
"115","CALIFORNIA",2000,NA,1262274,972116,290158,33987977,3.7138839,4.9,4294000,1356975,70566,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1356.975,0.126338793273869,"5","3",70.566
"116","CALIFORNIA",2001,NA,1176872,918069,258803,34479458,3.4132555,5.4,4321000,1375761,69267,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1375.761,0.125320995475045,"5","3",69.267
"117","CALIFORNIA",2002,NA,1145965,902674,243291,34871843,3.2862186,6.7,4605000,1418430,68444,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1418.43,0.132054964803552,"5","3",68.444
"118","CALIFORNIA",2003,NA,1106544,893339,213205,35253159,3.1388506,6.8,4634000,1497919,69553,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1497.919,0.131449212820899,"5","3",69.553
"119","CALIFORNIA",2004,NA,1104733,903026,201707,35574576,3.1054003,6.2,4724000,1588177,67616,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1588.177,0.132791463206758,"5","3",67.616
"120","CALIFORNIA",2005,NA,1078393,889165,189228,35827943,3.0099216,5.4,4716000,1698560,68766,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1698.56,0.131629103016045,"5","3",68.766
"121","CALIFORNIA",2006,NA,1074272,880864,193408,36021202,2.9823325,4.9,4427000,1812210,71194,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1812.21,0.122899841043616,"5","3",71.194
"122","CALIFORNIA",2007,NA,1160638,928743,231894,36250311,3.2017325,5.4,4589000,1898902,69750,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1898.902,0.126592017376072,"5","3",69.75
"123","CALIFORNIA",2008,NA,1217097,965627,251471,36604337,3.3250076,7.3,5344000,1944695,68712,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1944.695,0.145993629115588,"5","3",68.712
"124","CALIFORNIA",2009,NA,1340138,1054257,285881,36961229,3.6257939,11.2,5638000,1890166,67888,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1890.166,0.152538217817378,"5","3",67.888
"125","CALIFORNIA",2010,NA,1437394,1116594,320800,37319502,3.8515894,12.2,6073000,1954093,64584,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,1954.093,0.162729931390832,"5","3",64.584
"126","CALIFORNIA",2011,NA,1462880,1140453,322428,37638369,3.8866721,11.7,6352000,2023500,61554,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,2023.5,0.168763954676144,"5","3",61.554
"127","CALIFORNIA",2012,NA,1385111,1093821,291289,37948800,3.6499468,10.4,6015000,2113096,64403,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,2113.096,0.158503035669112,"5","3",64.403
"128","CALIFORNIA",2013,NA,1341168,1065894,275274,38260787,3.505333,8.9,5754000,2220390,67663,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,2220.39,0.150388960896178,"5","3",67.663
"129","CALIFORNIA",2014,NA,1256705,980925,275780,38596972,3.2559679,7.5,6112000,2335286,66201,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,2335.286,0.158354391116484,"5","3",66.201
"130","CALIFORNIA",2015,NA,1094459,838090,256369,38918045,2.8122147,6.2,5441000,2473556,69527,1360,1360,1220,1220,140,140,1,1,0,0,0,1,"98","6","AFTER 8/96","PARTIAL","BEFORE 1/92","18 mo",565,596,1,5,4,-31,1,0,0,1,2473.556,0.139806611560267,"5","3",69.527
"131","COLORADO",1990,35944,104136,70041,34095,3307618,3.1483684,5.2,461000,75570,59199,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,75.57,0.139375224103872,"1","1",59.199
"132","COLORADO",1991,40045,115548,76442,39106,3387119,3.4113948,5.3,347000,79766,58544,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,79.766,0.102446946800511,"1","1",58.544
"133","COLORADO",1992,42177,123090,82231,40859,3495939,3.5209424,6,376000,87302,58910,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,87.302,0.107553364060414,"1","1",58.91
"134","COLORADO",1993,42549,122890,82548,40342,3613734,3.4006377,5.3,354000,95659,61006,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,95.659,0.0979596173929791,"1","1",61.006
"135","COLORADO",1994,40984,116887,79022,37865,3724168,3.1386071,4.2,335000,104507,65554,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,104.507,0.0899529774167009,"1","1",65.554
"136","COLORADO",1995,37684,105921,72246,33675,3826653,2.7679803,4,335000,112708,68873,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,112.708,0.0875438666636353,"1","1",68.873
"137","COLORADO",1996,34547,95858,66034,29824,3919972,2.4453746,4.2,412000,121081,67489,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,121.081,0.105102791550552,"1","1",67.489
"138","COLORADO",1997,NA,71088,NA,NA,4018293,1.7691094,3.5,320000,136899,69744,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,136.899,0.0796358055522581,"1","1",69.744
"139","COLORADO",1998,NA,53089,NA,NA,4116639,1.28962,3.6,363000,150330,74169,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,150.33,0.0881787302700091,"1","1",74.169
"140","COLORADO",1999,NA,35207,NA,NA,4226018,0.833101,3.1,366000,163763,75082,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,163.763,0.0866063514163924,"1","1",75.082
"141","COLORADO",2000,NA,27880,21143,6737,4326921,0.6443381,2.8,425000,180063,72713,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,180.063,0.0982222693689115,"1","1",72.713
"142","COLORADO",2001,NA,27786,21006,6780,4425687,0.6278347,3.8,383000,186696,72396,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,186.696,0.0865402365779595,"1","1",72.396
"143","COLORADO",2002,NA,32434,23925,8508,4490406,0.7222955,5.5,436000,190019,69681,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,190.019,0.0970958973420221,"1","1",69.681
"144","COLORADO",2003,NA,36528,26615,9913,4528732,0.8065834,6,436000,196126,70456,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,196.126,0.0962741888899586,"1","1",70.456
"145","COLORADO",2004,NA,38179,27635,10545,4575013,0.8345113,5.5,450000,204167,69902,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,204.167,0.0983603762437396,"1","1",69.902
"146","COLORADO",2005,NA,38623,27744,10879,4631888,0.83385,5,530000,220784,67031,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,220.784,0.114424182968155,"1","1",67.031
"147","COLORADO",2006,NA,35504,25857,9647,4720423,0.752136,4.3,466000,232647,71680,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,232.647,0.09871996640979,"1","1",71.68
"148","COLORADO",2007,NA,25363,19364,5999,4803868,0.5279704,3.7,478000,248446,76517,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,248.446,0.0995031503779871,"1","1",76.517
"149","COLORADO",2008,NA,20930,16422,4508,4889730,0.42804,4.8,541000,258872,73448,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,258.872,0.110640055790402,"1","1",73.448
"150","COLORADO",2009,NA,24576,18855,5722,4972195,0.4942686,7.3,613000,251228,67641,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,251.228,0.12328559117251,"1","1",67.641
"151","COLORADO",2010,NA,29312,21826,7485,5047349,0.5807405,8.7,615000,258300,71663,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,258.3,0.121846141410075,"1","1",71.663
"152","COLORADO",2011,NA,32110,23661,8449,5121108,0.6270127,8.4,661000,267516,67623,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,267.516,0.129073630159723,"1","1",67.623
"153","COLORADO",2012,NA,37039,26853,10186,5192647,0.7132971,7.9,613000,276823,64668,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,276.823,0.11805154480942,"1","1",64.668
"154","COLORADO",2013,NA,41413,29422,11991,5269035,0.7859693,6.9,569000,292140,75586,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,292.14,0.10798941362128,"1","1",75.586
"155","COLORADO",2014,NA,45307,32052,13256,5350101,0.8468438,5,661000,309543,66696,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,309.543,0.123549069447474,"1","1",66.696
"156","COLORADO",2015,NA,44301,31177,13123,5450623,0.8127695,3.9,538000,320721,72761,750,750,750,510,0,240,0,0,0,0,0,0,"97","COUNTY OPTION","AFTER 8/96","PARTIAL","AFTER 8/96","0",356,356,0,2,1,0,0,1,0,0,320.721,0.0987043132500633,"1","1",72.761
"157","CONNECTICUT",1990,45104,125152,85000,40152,3291967,3.8017392,5.1,196000,100169,74872,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,100.169,0.0595388714406918,"5","4",74.872
"158","CONNECTICUT",1991,52950,148194,99563,48631,3302895,4.4867911,6.5,287000,101475,78348,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,101.475,0.0868934677003053,"5","4",78.348
"159","CONNECTICUT",1992,55897,157971,105823,52148,3300712,4.7859674,7.6,321000,105759,74066,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,105.759,0.0972517444721018,"5","4",74.066
"160","CONNECTICUT",1993,57726,162481,108931,53550,3309175,4.9100153,6.6,277000,107680,69900,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,107.68,0.0837066640476856,"5","4",69.9
"161","CONNECTICUT",1994,59862,167601,112456,55145,3316121,5.054128,5.6,344000,113115,71210,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,113.115,0.103735659826647,"5","4",71.21
"162","CONNECTICUT",1995,60610,169358,113173,56185,3324144,5.0947853,5.5,318000,123212,68090,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,123.212,0.0956637257591729,"5","4",68.09
"163","CONNECTICUT",1996,57461,159736,106789,52947,3336685,4.7872664,5.5,392000,129111,69415,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,129.111,0.117481871977726,"5","4",69.415
"164","CONNECTICUT",1997,NA,151801,NA,NA,3349348,4.5322552,5,282000,138332,70957,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,138.332,0.0841954911821644,"5","4",70.957
"165","CONNECTICUT",1998,NA,115941,NA,NA,3365352,3.4451374,3.4,310000,145476,74024,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,145.476,0.0921151784419579,"5","4",74.024
"166","CONNECTICUT",1999,NA,77955,NA,NA,3386401,2.3020014,2.9,246000,152288,78847,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,152.288,0.0726434937858806,"5","4",78.847
"167","CONNECTICUT",2000,NA,63959,45369,18590,3411777,1.8746536,2.4,258000,165614,75625,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,165.614,0.0756204171609106,"5","4",75.625
"168","CONNECTICUT",2001,NA,59024,41926,17098,3432835,1.7193952,3.1,249000,171217,78185,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,171.217,0.0725347999539739,"5","4",78.185
"169","CONNECTICUT",2002,NA,51192,36399,14793,3458749,1.4800727,4.3,279000,173248,77029,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,173.248,0.0806650034448872,"5","4",77.029
"170","CONNECTICUT",2003,NA,43441,31060,12381,3484336,1.2467512,5.4,278000,178702,77545,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,178.702,0.0797856463900152,"5","4",77.545
"171","CONNECTICUT",2004,NA,42329,30210,12120,3496094,1.2107512,5,352000,195355,75691,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,195.355,0.100683791682947,"5","4",75.691
"172","CONNECTICUT",2005,NA,39206,28126,11081,3506956,1.1179496,4.9,326000,205215,75516,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,205.215,0.0929581095400113,"5","4",75.516
"173","CONNECTICUT",2006,NA,36106,26011,10095,3517460,1.0264793,4.3,275000,219768,80312,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,219.768,0.0781814149983227,"5","4",80.312
"174","CONNECTICUT",2007,NA,35746,25584,10162,3527270,1.0134183,4.5,309000,234541,80271,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,234.541,0.0876031605179076,"5","4",80.271
"175","CONNECTICUT",2008,NA,37472,26342,11130,3545579,1.0568655,5.7,276000,238937,77954,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,238.937,0.0778434213424662,"5","4",77.954
"176","CONNECTICUT",2009,NA,33629,23779,9850,3561807,0.9441556,7.9,292000,233291,78430,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,233.291,0.0819808597153074,"5","4",78.43
"177","CONNECTICUT",2010,NA,33964,23881,10083,3579114,0.9489499,9.1,303000,234700,78522,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,234.7,0.0846578231372345,"5","4",78.522
"178","CONNECTICUT",2011,NA,31864,22454,9410,3588283,0.8880013,8.8,356000,233159,75450,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,233.159,0.0992117957251421,"5","4",75.45
"179","CONNECTICUT",2012,NA,29731,20969,8762,3594547,0.827114,8.3,363000,240912,72566,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,240.912,0.100986299525364,"5","4",72.566
"180","CONNECTICUT",2013,NA,28899,20361,8539,3594841,0.803902,7.8,396000,241517,77120,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"96","12","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",543,543,1,4,3,0,1,1,1,0,241.517,0.11015786233661,"5","4",77.12
