"","X","STATE","YEAR","CASES","RECIPIENTS","CHILDREN","ADULTS","POPULATION","RATE","UNEMPLOYMENT","BELOW.POV","GDP","MEDIAN.INCOME","INC.LIM.1","INC.LIM.13","AFDC.LIM.1","AFDC.LIM.13","LIM.CHANGE.1","LIM.CHANGE.13","HR.100","WAIT.30","WRK.HIST","MO.24.RED","T.60","NO.T","T.LIM.YR","WORK.EXEMPT","W.E.DATE","SANC.1","SANC.DATE","WORK.REC.97","BEN.97","BEN.96","FAM.CAP","INC.LIM.1quint","LIM.CHANGE.1quint"
"795",795,"NEW MEXICO",2004,NA,46080,32627,13454,1903808,0.024204121,5.5,314000,69957,54346,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"796",796,"NEW MEXICO",2005,NA,45035,32277,12758,1932274,0.023306736,5.1,347000,73911,51748,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"797",797,"NEW MEXICO",2006,NA,41448,30011,11437,1962137,0.021123907,4.2,328000,77610,51515,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"798",798,"NEW MEXICO",2007,NA,33918,25873,8045,1990070,0.017043622,3.8,271000,80800,55511,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"799",799,"NEW MEXICO",2008,NA,35893,27329,8563,2010662,0.017851335,4.5,381000,84688,50741,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"800",800,"NEW MEXICO",2009,NA,45765,33393,12371,2036802,0.022469047,7.5,381000,82462,52659,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"801",801,"NEW MEXICO",2010,NA,53547,38283,15264,2064552,0.025936377,8.1,372000,84612,53699,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"802",802,"NEW MEXICO",2011,NA,50793,36430,14363,2080450,0.02441443,7.5,451000,87063,48422,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"803",803,"NEW MEXICO",2012,NA,43781,31816,11965,2087309,0.020974853,7.1,420000,87925,49047,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"804",804,"NEW MEXICO",2013,NA,36035,26930,9105,2092273,0.017222896,6.9,535000,88757,44704,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"805",805,"NEW MEXICO",2014,NA,36165,27447,8718,2089568,0.017307405,6.7,406000,92186,51096,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"806",806,"NEW MEXICO",2015,NA,29660,22153,7507,2089291,0.014196203,6.5,4e+05,90274,49296,720,720,700,480,20,240,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",389,389,0,"2","3"
"807",807,"NEW YORK",1990,350164,995579,667690,327889,18020784,0.055246154,5.3,2571000,493192,60851,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"808",808,"NEW YORK",1991,379730,1073444,716100,357344,18122510,0.059232634,7.2,2736000,497336,59093,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"809",809,"NEW YORK",1992,402969,1130712,750213,380499,18246653,0.061968187,8.6,2820000,519704,56311,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"810",810,"NEW YORK",1993,440533,1215526,791416,424109,18374954,0.06615124,7.9,2981000,537504,56069,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"811",811,"NEW YORK",1994,459157,1264063,817592,446471,18459470,0.068477752,6.9,3097000,555322,55272,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"812",812,"NEW YORK",1995,451633,1240825,803000,437825,18524104,0.066984346,6.3,3020000,582656,55882,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"813",813,"NEW YORK",1996,422557,1157503,755647,401856,18588460,0.062269978,6.2,3058000,620153,58358,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"814",814,"NEW YORK",1997,NA,1017878,NA,NA,18656546,0.054558759,6.4,2979000,718814,57749,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"815",815,"NEW YORK",1998,NA,908776,NA,NA,18755906,0.048452791,5.6,3068000,745502,59518,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"816",816,"NEW YORK",1999,NA,793366,NA,NA,18882725,0.04201544,5.2,2676000,795230,62321,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"817",817,"NEW YORK",2000,NA,694950,473867,221083,19001780,0.036572889,4.5,2604000,841181,61414,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"818",818,"NEW YORK",2001,NA,580203,402384,177819,19082838,0.03040444,4.8,2664000,878346,61722,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"819",819,"NEW YORK",2002,NA,368707,264324,104383,19137800,0.019265903,6.1,2690000,890258,60550,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"820",820,"NEW YORK",2003,NA,335924,241106,94818,19175939,0.017517995,6.4,2707000,912475,60366,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"821",821,"NEW YORK",2004,NA,334924,240434,94490,19171567,0.017469829,5.8,2847000,967152,61334,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"822",822,"NEW YORK",2005,NA,320695,232405,88290,19132610,0.016761696,5,2760000,1016038,62682,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"823",823,"NEW YORK",2006,NA,297574,219190,78385,19104631,0.015576014,4.5,2668000,1075155,62060,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"824",824,"NEW YORK",2007,NA,265087,200244,64844,19132335,0.013855444,4.6,2757000,1119382,61252,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"825",825,"NEW YORK",2008,NA,255862,193654,62208,19212436,0.01331752,5.4,2734000,1116591,60815,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"826",826,"NEW YORK",2009,NA,263735,197922,65812,19307066,0.013660025,8.3,3018000,1160081,60731,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"827",827,"NEW YORK",2010,NA,272292,203563,68729,19399878,0.014035758,8.6,3062000,1223530,59228,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"828",828,"NEW YORK",2011,NA,279238,207499,71739,19499241,0.014320455,8.3,3085000,1247606,58404,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"829",829,"NEW YORK",2012,NA,276833,205155,71678,19572932,0.014143665,8.5,3328000,1328234,53854,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"830",830,"NEW YORK",2013,NA,273727,201890,71837,19624447,0.013948266,7.7,3337000,1365529,55612,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"831",831,"NEW YORK",2014,NA,261145,192664,68481,19651049,0.013289112,6.3,2755000,1430923,59440,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"832",832,"NEW YORK",2015,NA,254927,187319,67607,19654666,0.012970304,5.3,2791000,1487628,63375,1070,1070,990,670,80,400,0,0,0,0,0,1,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",577,577,0,"4","4"
"833",833,"NORTH CAROLINA",1990,90244,232884,157980,74904,6664016,0.034946495,4.1,829000,139658,50716,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"834",834,"NORTH CAROLINA",1991,110522,285909,191926,93983,6784280,0.042142866,5.8,964000,146368,49909,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"835",835,"NORTH CAROLINA",1992,124419,320439,214011,106429,6897214,0.046459194,6,1080000,159337,50363,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"836",836,"NORTH CAROLINA",1993,131364,335620,224107,111513,7042818,0.04765422,5,966000,168006,50980,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"837",837,"NORTH CAROLINA",1994,130611,329809,220993,108817,7187398,0.045887121,4.4,980000,181288,52179,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"838",838,"NORTH CAROLINA",1995,122602,305240,206587,98652,7344674,0.041559367,4.3,877000,193467,54107,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"839",839,"NORTH CAROLINA",1996,110177,269841,185832,84009,7500670,0.035975586,4.3,885000,203815,58673,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"840",840,"NORTH CAROLINA",1997,NA,230819,NA,NA,7656825,0.030145524,3.7,839000,233935,57817,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"841",841,"NORTH CAROLINA",1998,NA,172813,NA,NA,7809121,0.022129635,3.5,1039000,246890,57042,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"842",842,"NORTH CAROLINA",1999,NA,123748,NA,NA,7949361,0.015567037,3.2,1069000,265376,58059,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
"843",843,"NORTH CAROLINA",2000,NA,97746,75094,22652,8081614,0.012094861,3.7,1e+06,278008,57756,940,630,940,630,0,0,0,0,0,0,1,0,97,"12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",272,272,1,"3","2"
